order_id,distance_km,prep_time_min,estimated_travel_time_min,hour_of_day,day_of_week,is_raining,courier_experience,actual_delivery_time_min,promised_eta_min,is_late
8779,10.46,28,16.8,0,6,0,2,50.8,44.8,0
8780,3.23,27,8.2,19,5,0,1,48.9,40.2,0
8781,7.35,27,14.3,20,3,0,0,56.9,46.3,1
8782,2.31,34,5.3,3,3,0,1,43.9,39.3,0
8783,11.52,16,22.7,1,4,1,0,65.6,38.7,1
8784,3.4,14,8.1,18,0,1,1,37.7,27.1,1
8785,8.86,7,15.1,8,0,1,2,32.5,22.1,1
8786,3.16,10,5.5,19,1,0,2,25.8,20.5,0
8787,7.58,17,15.2,16,1,0,0,41.0,32.2,0
8788,8.08,7,18.4,3,5,0,2,22.1,25.4,0
8789,4.28,27,9.6,13,5,0,1,47.6,41.6,0
8790,9.92,15,23.7,2,0,1,2,44.7,38.7,0
8791,10.68,14,15.5,20,3,0,1,45.1,34.5,1
8792,10.33,32,24.0,10,5,0,1,61.6,56.0,0
8793,4.3,6,8.6,5,6,0,2,13.5,14.6,0
8794,9.06,22,17.2,11,3,0,2,56.4,44.2,1
8795,6.93,22,11.8,20,5,0,1,47.1,38.8,0
8796,7.32,33,11.9,1,3,1,0,55.4,44.9,1
8797,5.99,17,12.4,10,1,0,1,40.0,29.4,1
8798,7.4,32,13.9,17,4,0,2,48.4,45.9,0
8799,2.06,25,3.1,22,0,0,0,37.8,28.1,0
8800,5.2,16,13.3,4,2,0,2,32.9,29.3,0
8801,2.54,20,5.0,16,1,0,1,31.6,25.0,0
8802,3.72,18,8.9,4,1,1,1,39.5,26.9,1
8803,1.97,23,5.4,17,4,0,0,41.1,28.4,1
8804,2.94,13,7.3,23,5,0,1,24.4,20.3,0
8805,9.49,14,21.7,1,1,0,0,47.2,35.7,1
8806,6.82,27,12.5,1,0,0,2,44.7,39.5,0
8807,0.77,34,1.2,23,3,0,1,39.1,35.2,0
8808,9.57,22,14.1,23,2,1,1,53.6,36.1,1
8809,10.96,14,16.0,10,2,1,1,45.3,30.0,1
8810,10.62,6,16.2,19,4,0,1,35.0,27.2,0
8811,9.96,33,18.8,0,3,0,1,52.6,51.8,0
8812,11.91,32,23.9,9,2,0,1,60.5,55.9,0
8813,7.24,11,14.3,1,3,0,2,22.6,25.3,0
8814,11.57,28,16.8,18,2,1,1,66.5,49.8,1
8815,11.41,25,20.5,4,3,0,0,48.3,45.5,0
8816,4.1,32,6.7,11,6,0,2,44.3,43.7,0
8817,10.43,20,28.0,10,5,0,0,64.0,48.0,1
8818,9.61,12,13.9,6,1,0,1,30.3,25.9,0
8819,9.42,15,17.7,21,3,1,2,46.1,37.7,0
8820,10.81,27,19.3,14,1,0,1,53.1,46.3,0
8821,4.92,11,7.8,20,4,0,1,29.2,23.8,0
8822,5.1,24,13.4,23,2,0,1,30.6,37.4,0
8823,7.86,29,22.2,0,2,1,0,65.0,51.2,1
8824,8.98,8,13.1,11,4,0,1,33.8,26.1,0
8825,10.62,20,25.0,1,4,0,1,47.1,45.0,0
8826,10.57,12,27.3,17,6,0,2,46.3,39.3,0
8827,8.8,19,13.0,16,3,0,1,35.9,32.0,0
8828,11.5,10,23.9,4,6,0,0,44.1,33.9,1
8829,2.55,14,3.9,23,3,0,1,18.5,17.9,0
8830,11.43,9,16.9,7,6,1,2,33.4,25.9,0
8831,1.24,16,3.0,7,3,1,1,33.1,19.0,1
8832,6.89,24,18.4,12,6,0,1,58.1,47.4,1
8833,1.54,14,4.2,3,5,1,2,23.7,18.2,0
8834,7.03,30,15.7,0,2,0,2,43.2,45.7,0
8835,4.99,23,12.1,19,5,0,2,36.1,40.1,0
8836,1.44,34,2.2,17,0,0,0,51.8,36.2,1
8837,7.95,25,11.8,8,3,0,1,44.5,36.8,0
8838,8.91,11,17.7,0,0,0,1,38.4,28.7,0
8839,2.5,22,5.3,3,1,0,1,26.7,27.3,0
8840,8.49,25,17.2,22,6,0,1,42.0,42.2,0
8841,2.56,19,4.0,8,2,1,2,27.0,23.0,0
8842,2.08,7,5.2,15,6,0,2,10.0,12.2,0
8843,2.19,10,5.4,12,4,0,0,36.7,20.4,1
8844,7.39,12,16.5,6,2,0,1,33.9,28.5,0
8845,9.46,17,17.1,1,1,0,1,40.3,34.1,0
8846,7.36,30,12.3,23,6,0,2,44.9,42.3,0
8847,9.81,5,14.1,13,6,1,2,30.7,24.1,0
8848,7.3,33,20.0,22,2,1,1,57.5,53.0,0
8849,9.67,20,20.4,14,2,1,1,53.4,40.4,1
8850,11.73,34,25.6,13,4,0,0,82.2,64.6,1
8851,5.0,25,13.7,22,2,0,1,38.8,38.7,0
8852,2.22,18,3.5,23,5,0,1,29.0,21.5,0
8853,2.06,8,4.1,6,3,0,1,16.3,12.1,0
8854,7.37,27,13.0,4,2,0,1,39.4,40.0,0
8855,6.79,23,13.4,6,1,0,2,35.1,36.4,0
8856,2.62,16,5.5,17,4,1,2,27.6,21.5,0
8857,10.64,29,26.7,14,3,0,0,61.3,55.7,0
8858,11.5,26,17.4,22,6,1,1,58.4,43.4,1
8859,3.41,13,8.7,20,6,0,1,33.8,26.7,0
8860,2.88,9,5.2,5,6,0,2,12.3,14.2,0
8861,2.96,24,4.3,16,5,0,0,35.3,28.3,0
8862,4.96,8,11.0,14,5,0,1,25.1,19.0,0
8863,10.31,20,19.9,19,1,0,1,51.9,44.9,0
8864,7.35,34,12.0,13,6,0,1,55.1,51.0,0
8865,1.28,27,2.9,18,3,0,0,45.4,34.9,1
8866,5.94,14,13.9,19,6,0,1,42.5,32.9,0
8867,1.54,33,4.0,8,0,1,2,47.3,37.0,1
8868,5.17,31,14.4,0,1,0,1,51.6,45.4,0
8869,5.14,19,11.4,12,2,1,0,51.2,35.4,1
8870,7.96,5,13.5,17,1,0,1,27.6,18.5,0
8871,6.82,31,18.1,6,4,0,0,62.2,49.1,1
8872,10.56,29,17.1,19,0,0,2,52.9,51.1,0
8873,0.69,34,1.4,10,5,0,2,35.9,35.4,0
8874,9.4,33,17.3,9,0,0,1,53.2,50.3,0
8875,0.76,19,1.7,18,6,0,1,39.9,25.7,1
8876,4.0,5,6.9,3,1,0,1,17.4,11.9,0
8877,10.62,16,17.3,7,0,1,2,39.1,33.3,0
8878,8.44,16,22.2,6,3,1,2,43.7,38.2,0
8879,2.48,14,3.8,20,6,0,1,34.3,22.8,1
8880,6.14,29,11.0,16,3,0,1,44.6,40.0,0
8881,8.8,29,15.2,11,0,1,1,69.9,49.2,1
8882,11.28,5,21.1,2,2,0,1,27.2,26.1,0
8883,7.79,32,20.4,15,6,0,2,52.2,52.4,0
8884,0.78,14,1.5,12,3,0,1,28.2,20.5,0
8885,6.25,10,15.2,6,6,0,2,27.7,25.2,0
8886,2.26,12,4.3,9,1,0,2,12.1,16.3,0
8887,1.05,6,1.6,6,6,0,1,14.6,7.6,0
8888,7.38,9,14.3,14,1,1,0,34.7,23.3,1
8889,9.43,13,22.3,14,3,0,0,47.0,35.3,1
8890,0.91,7,1.7,14,4,1,0,24.9,8.7,1
8891,9.51,10,20.3,14,1,0,2,32.6,30.3,0
8892,8.62,12,12.8,6,1,0,1,33.0,24.8,0
8893,9.15,28,18.3,10,0,0,1,54.7,46.3,0
8894,3.31,10,5.3,22,0,0,2,13.8,15.3,0
8895,5.03,32,9.7,1,6,0,2,46.5,41.7,0
8896,1.88,34,4.3,9,1,0,1,42.8,38.3,0
8897,3.25,15,5.6,7,1,0,1,23.5,20.6,0
8898,3.98,5,11.2,18,5,0,0,32.9,21.2,1
8899,4.17,13,6.6,16,3,0,1,25.3,19.6,0
8900,2.51,8,3.8,23,3,0,0,21.6,11.8,0
8901,2.67,5,4.9,14,3,0,1,16.7,9.9,0
8902,10.87,29,24.9,21,4,0,1,71.0,58.9,1
8903,9.51,8,23.1,7,0,1,0,41.3,31.1,1
8904,4.46,27,7.4,15,6,0,2,37.0,34.4,0
8905,11.4,25,26.8,7,4,1,1,68.0,51.8,1
8906,3.25,19,6.1,16,0,0,2,25.5,25.1,0
8907,5.18,14,7.9,13,2,0,2,33.8,26.9,0
8908,9.86,16,16.0,9,6,0,2,32.5,32.0,0
8909,5.59,14,15.7,11,0,0,2,37.8,34.7,0
8910,3.2,15,5.4,9,4,0,0,30.6,20.4,1
8911,4.74,13,13.4,2,2,0,1,34.1,26.4,0
8912,6.26,34,13.5,18,5,0,1,58.2,52.5,0
8913,7.64,32,15.9,16,6,1,1,62.1,47.9,1
8914,5.16,31,10.0,20,6,0,0,53.3,46.0,0
8915,5.46,30,9.4,7,0,0,2,40.9,39.4,0
8916,3.54,12,5.1,23,0,1,2,26.0,17.1,0
8917,6.66,31,16.2,10,5,0,1,56.3,47.2,0
8918,3.02,18,5.2,14,1,0,2,27.3,23.2,0
8919,10.48,9,25.3,11,3,0,0,50.7,39.3,1
8920,9.09,27,19.5,18,1,1,1,62.0,51.5,1
8921,5.22,33,8.2,7,6,1,1,68.0,41.2,1
8922,9.09,29,24.2,15,5,1,0,68.4,53.2,1
8923,0.58,5,1.6,7,5,0,2,10.0,6.6,0
8924,4.46,8,9.4,18,5,1,0,45.6,22.4,1
8925,5.56,8,11.0,11,4,0,2,23.8,24.0,0
8926,5.9,33,11.9,19,1,0,0,70.9,49.9,1
8927,9.11,20,16.4,6,4,1,1,44.8,36.4,0
8928,11.57,29,19.1,8,4,1,0,58.2,48.1,1
8929,4.87,9,8.5,3,1,1,2,30.2,17.5,1
8930,4.53,20,7.4,7,4,0,2,24.0,27.4,0
8931,7.52,16,14.1,4,1,1,0,43.8,30.1,1
8932,3.73,20,7.4,0,2,0,1,32.6,27.4,0
8933,2.13,25,5.4,14,3,1,0,50.2,30.4,1
8934,11.56,20,16.6,10,1,0,1,46.0,36.6,0
8935,9.81,7,16.9,12,2,0,1,36.7,28.9,0
8936,11.52,29,26.8,13,6,0,1,69.5,60.8,0
8937,3.01,32,5.1,12,1,0,1,56.5,42.1,1
8938,0.7,21,1.3,16,3,0,0,31.7,22.3,0
8939,5.53,10,11.3,4,1,1,1,38.9,21.3,1
8940,11.24,29,19.9,4,0,1,1,62.2,48.9,1
8941,2.09,22,4.9,12,2,0,1,37.0,31.9,0
8942,1.85,30,2.7,3,1,1,1,47.1,32.7,1
8943,1.29,23,2.6,23,2,0,1,31.4,25.6,0
8944,9.3,26,16.9,17,4,1,1,53.2,42.9,1
8945,9.54,28,24.7,21,3,1,2,73.6,57.7,1
8946,8.5,6,12.9,1,3,1,1,29.8,18.9,1
8947,1.11,12,1.9,11,2,1,1,29.1,18.9,1
8948,8.82,18,22.9,23,5,0,1,43.7,40.9,0
8949,5.66,26,11.3,1,1,0,0,53.4,37.3,1
8950,2.32,12,5.3,20,3,0,2,29.4,22.3,0
8951,3.89,18,7.5,22,4,0,1,33.2,25.5,0
8952,6.26,6,12.6,5,5,0,0,27.6,18.6,0
8953,4.29,23,6.9,14,2,0,2,27.5,29.9,0
8954,11.65,24,21.2,11,2,0,1,54.4,50.2,0
8955,5.96,21,11.8,3,4,1,1,47.2,32.8,1
8956,4.78,20,11.6,3,5,0,1,36.2,31.6,0
8957,8.24,34,12.1,18,3,1,1,67.0,51.1,1
8958,7.98,6,17.5,0,4,1,1,31.3,23.5,0
8959,0.53,26,1.4,4,4,0,1,37.0,27.4,0
8960,7.61,23,16.8,9,2,0,2,33.3,39.8,0
8961,3.3,18,8.0,9,3,0,0,37.0,26.0,1
8962,4.82,10,10.1,1,4,1,0,40.9,20.1,1
8963,8.62,33,13.6,9,0,0,0,52.3,46.6,0
8964,6.91,33,14.3,23,5,0,1,52.2,47.3,0
8965,4.74,15,9.3,9,0,0,1,29.7,24.3,0
8966,2.43,25,3.9,22,0,1,1,39.5,28.9,1
8967,6.31,8,12.0,14,5,0,2,21.8,20.0,0
8968,4.17,5,6.9,16,1,0,0,21.9,11.9,0
8969,11.0,33,21.2,14,3,0,1,56.0,54.2,0
8970,6.64,31,14.1,13,0,0,2,50.5,50.1,0
8971,10.46,5,19.9,1,5,0,1,30.4,24.9,0
8972,4.99,6,7.2,10,6,0,0,23.4,13.2,1
8973,10.02,9,25.8,16,4,1,0,52.5,34.8,1
8974,1.15,5,1.7,16,3,0,1,11.2,6.7,0
8975,3.93,16,6.9,22,6,0,0,35.6,22.9,1
8976,1.4,16,2.0,2,2,0,2,15.9,18.0,0
8977,0.86,24,2.0,13,2,0,0,40.9,31.0,0
8978,11.07,9,22.9,23,2,0,1,39.6,31.9,0
8979,8.74,31,22.5,15,1,0,0,63.8,53.5,1
8980,7.69,29,20.9,6,2,1,0,65.1,49.9,1
8981,6.62,26,12.9,14,5,0,1,46.4,38.9,0
8982,7.05,33,18.5,10,6,1,1,65.9,51.5,1
8983,7.84,10,14.0,14,2,0,1,35.1,24.0,1
8984,10.01,28,18.3,1,3,1,0,52.7,46.3,0
8985,7.36,18,10.8,23,0,0,1,31.1,28.8,0
8986,9.11,16,13.6,12,0,1,1,53.2,34.6,1
8987,3.73,25,8.2,0,1,0,2,34.4,33.2,0
8988,11.73,13,17.4,17,3,1,1,37.4,30.4,0
8989,0.87,5,2.4,7,2,0,2,10.0,7.4,0
8990,4.95,15,8.2,16,5,1,1,35.3,23.2,1
8991,10.64,28,19.2,17,0,0,1,47.5,47.2,0
8992,2.58,7,5.4,1,4,0,1,15.4,12.4,0
8993,2.13,30,3.3,15,5,0,1,38.6,33.3,0
8994,4.7,32,9.9,17,2,0,1,40.2,41.9,0
8995,5.42,19,10.1,22,6,0,1,36.3,29.1,0
8996,11.23,12,19.0,3,0,0,2,31.8,31.0,0
8997,10.12,29,22.8,6,1,0,1,50.2,51.8,0
8998,5.84,12,14.9,19,2,0,2,43.4,31.9,1
8999,11.69,11,19.7,11,1,0,1,42.3,35.7,0
9000,7.89,26,19.0,23,3,0,0,49.3,45.0,0
9001,10.55,14,24.9,21,1,0,1,50.0,43.9,0
9002,3.33,23,7.9,9,6,0,1,40.7,30.9,0
9003,6.12,11,10.0,2,6,0,1,31.5,21.0,1
9004,0.84,33,1.8,17,0,0,1,42.2,34.8,0
9005,0.6,11,1.0,8,3,1,2,15.4,12.0,0
9006,8.61,34,15.7,21,6,0,1,66.9,54.7,1
9007,1.86,27,3.5,17,0,0,0,38.5,30.5,0
9008,6.8,17,10.2,11,3,0,1,41.8,32.2,0
9009,8.5,25,15.4,16,2,0,1,46.1,40.4,0
9010,0.87,32,2.0,18,2,0,1,49.5,39.0,1
9011,5.66,23,8.2,14,1,0,2,32.7,31.2,0
9012,8.37,33,18.3,10,4,0,0,54.9,51.3,0
9013,10.73,32,20.8,20,2,0,2,64.2,57.8,0
9014,3.94,30,8.2,22,0,0,1,43.8,38.2,0
9015,11.7,32,19.2,20,4,0,0,67.9,56.2,1
9016,10.21,32,19.9,3,2,0,1,60.9,51.9,0
9017,7.98,5,16.9,5,1,0,1,23.6,21.9,0
9018,5.01,22,8.7,0,5,1,2,40.7,30.7,1
9019,8.68,25,16.6,22,5,0,1,49.4,41.6,0
9020,9.89,8,27.8,18,2,1,2,43.2,40.8,0
9021,3.99,24,6.9,1,6,0,1,37.7,30.9,0
9022,11.92,30,29.4,7,2,0,1,62.9,59.4,0
9023,10.95,27,16.0,21,6,0,0,64.5,48.0,1
9024,6.08,14,10.0,23,5,1,2,26.9,24.0,0
9025,8.81,19,18.3,1,1,0,1,44.0,37.3,0
9026,6.53,32,17.6,19,6,0,1,56.5,54.6,0
9027,9.25,13,19.9,5,3,0,1,32.7,32.9,0
9028,10.01,20,17.3,18,4,0,1,53.6,42.3,1
9029,0.77,30,1.2,23,0,0,2,34.2,31.2,0
9030,1.41,19,2.3,10,5,0,1,29.7,21.3,0
9031,4.37,8,7.1,8,2,0,2,12.6,15.1,0
9032,11.05,29,27.9,15,3,1,1,67.6,56.9,1
9033,5.08,15,11.8,11,4,0,2,42.4,31.8,1
9034,10.71,16,17.1,7,5,1,1,44.2,33.1,1
9035,5.82,30,12.1,9,2,0,1,43.4,42.1,0
9036,3.82,8,5.9,22,3,0,2,19.6,13.9,0
9037,10.86,27,29.8,1,5,0,0,67.6,56.8,1
9038,6.95,28,12.3,1,4,0,0,53.9,40.3,1
9039,4.65,31,8.8,13,2,1,1,64.0,44.8,1
9040,1.01,13,1.6,11,4,0,2,18.8,19.6,0
9041,1.78,5,4.3,20,1,0,0,24.3,14.3,0
9042,2.1,30,5.0,2,1,0,0,41.2,35.0,0
9043,4.7,9,9.0,10,2,1,1,34.7,18.0,1
9044,7.48,32,13.3,13,6,0,1,57.1,50.3,0
9045,4.04,26,9.9,2,5,0,1,42.4,35.9,0
9046,1.25,16,1.9,1,6,0,0,19.4,17.9,0
9047,3.55,16,5.5,3,5,0,2,21.3,21.5,0
9048,5.2,25,13.2,2,5,0,1,45.4,38.2,0
9049,11.91,30,18.4,22,6,0,1,54.7,48.4,0
9050,5.02,5,7.5,17,2,0,2,15.7,12.5,0
9051,1.53,5,3.5,20,1,0,2,14.5,13.5,0
9052,7.18,28,11.0,9,6,0,1,41.2,39.0,0
9053,11.08,17,20.3,2,0,0,1,38.8,37.3,0
9054,9.55,18,15.1,11,4,1,1,52.6,38.1,1
9055,10.12,5,18.0,0,4,0,2,22.1,23.0,0
9056,11.17,12,24.6,11,0,0,0,59.7,41.6,1
9057,7.82,23,13.2,1,3,0,0,44.5,36.2,0
9058,11.94,31,20.1,22,2,0,0,56.6,51.1,0
9059,0.88,8,1.5,14,3,0,2,11.2,9.5,0
9060,10.1,17,16.4,10,2,0,0,38.1,33.4,0
9061,10.36,27,18.0,22,3,1,1,62.9,45.0,1
9062,11.04,29,22.0,2,5,0,1,49.7,51.0,0
9063,6.0,19,12.9,0,2,0,1,35.4,31.9,0
9064,9.56,17,14.3,14,5,0,0,38.9,31.3,0
9065,2.74,30,4.3,8,5,0,0,37.5,34.3,0
9066,7.44,33,11.6,8,6,0,1,39.5,44.6,0
9067,4.62,28,12.1,8,5,0,1,42.6,40.1,0
9068,7.36,25,15.0,5,3,0,0,42.2,40.0,0
9069,8.27,25,17.4,14,2,0,1,47.2,42.4,0
9070,4.49,25,6.8,11,6,1,2,48.8,36.8,1
9071,2.99,20,6.4,7,6,0,0,33.5,26.4,0
9072,4.2,8,6.2,9,0,0,1,20.0,14.2,0
9073,8.14,31,12.9,7,3,1,1,53.2,43.9,0
9074,8.28,27,12.7,15,6,0,2,36.7,39.7,0
9075,9.03,15,23.3,3,0,0,2,43.3,38.3,0
9076,1.96,20,2.8,8,0,0,2,27.5,22.8,0
9077,9.91,7,20.7,14,6,0,1,33.6,27.7,0
9078,8.41,26,22.2,22,1,0,2,47.6,48.2,0
9079,0.85,17,1.5,8,6,0,2,24.1,18.5,0
9080,4.36,31,6.7,1,5,0,1,35.4,37.7,0
9081,5.87,11,9.7,16,0,0,2,16.5,20.7,0
9082,4.65,26,7.8,9,0,0,2,34.2,33.8,0
9083,1.85,15,2.7,12,5,0,0,39.7,22.7,1
9084,2.88,19,4.2,8,2,0,1,28.2,23.2,0
9085,0.78,14,1.2,2,1,0,2,21.9,15.2,0
9086,1.57,30,2.5,5,0,0,1,36.4,32.5,0
9087,3.56,11,7.5,14,2,0,0,29.0,18.5,1
9088,9.93,27,19.4,3,6,0,0,55.8,46.4,0
9089,6.56,5,12.3,2,1,1,1,26.5,17.3,0
9090,5.38,27,10.4,11,4,0,1,51.5,42.4,0
9091,8.11,19,12.8,5,1,1,1,44.5,31.8,1
9092,6.73,32,9.6,14,5,0,1,43.7,41.6,0
9093,2.01,17,4.8,8,5,0,2,23.3,21.8,0
9094,3.06,9,4.9,15,6,0,2,14.1,13.9,0
9095,3.06,25,5.4,20,5,0,2,36.3,35.4,0
9096,7.4,19,12.2,4,5,1,0,45.5,31.2,1
9097,5.81,6,11.1,16,4,0,2,21.9,17.1,0
9098,4.96,8,8.4,5,4,0,0,30.7,16.4,1
9099,6.9,19,12.1,18,6,0,0,44.3,36.1,0
9100,11.66,27,20.1,14,3,0,1,49.6,47.1,0
9101,4.11,34,6.0,23,5,0,1,45.5,40.0,0
9102,6.48,17,17.7,17,2,0,1,43.9,34.7,0
9103,6.02,33,13.3,23,2,0,1,45.1,46.3,0
9104,8.74,26,15.2,9,6,1,2,47.0,41.2,0
9105,8.9,21,18.4,23,4,0,1,42.6,39.4,0
9106,8.88,8,17.5,18,6,0,1,36.6,30.5,0
9107,2.82,30,5.6,14,0,0,2,37.2,35.6,0
9108,5.66,23,9.1,13,2,0,1,41.0,37.1,0
9109,9.83,28,26.6,7,6,0,2,60.9,54.6,0
9110,4.89,8,9.6,14,3,1,1,20.2,17.6,0
9111,11.82,33,20.3,7,1,1,0,68.3,53.3,1
9112,4.7,15,9.5,10,2,0,2,26.2,24.5,0
9113,6.22,17,16.7,16,4,0,0,43.7,33.7,0
9114,5.96,21,8.7,13,3,0,2,34.7,34.7,0
9115,5.49,5,11.4,14,4,0,2,15.8,16.4,0
9116,10.22,25,15.0,7,6,0,1,43.6,40.0,0
9117,2.29,12,3.4,16,5,0,1,14.9,15.4,0
9118,7.03,20,17.7,17,6,1,0,50.6,37.7,1
9119,7.61,20,13.3,21,5,0,0,51.0,38.3,1
9120,10.29,26,22.8,18,3,0,1,60.7,53.8,0
9121,7.51,29,17.8,13,6,0,1,54.6,51.8,0
9122,11.54,10,21.1,20,3,0,1,41.6,36.1,0
9123,10.53,29,19.6,18,0,0,1,50.1,53.6,0
9124,4.51,24,6.8,19,0,0,0,41.2,35.8,0
9125,10.39,32,17.7,13,4,1,1,67.7,54.7,1
9126,11.52,16,19.0,5,2,0,1,42.8,35.0,0
9127,3.46,21,5.5,5,6,0,1,35.8,26.5,0
9128,7.52,9,20.1,6,6,0,1,34.7,29.1,0
9129,3.74,15,7.8,23,2,0,0,27.1,22.8,0
9130,7.97,30,14.1,1,2,0,1,49.5,44.1,0
9131,1.58,28,2.5,7,4,1,2,38.0,30.5,0
9132,8.94,34,14.1,14,1,0,1,51.1,48.1,0
9133,5.33,30,8.1,3,2,0,1,46.1,38.1,0
9134,7.25,12,12.4,16,6,0,2,28.5,24.4,0
9135,0.8,14,2.0,13,3,0,2,22.1,21.0,0
9136,8.5,9,19.0,12,2,0,2,36.4,33.0,0
9137,6.2,20,11.0,9,6,0,2,28.7,31.0,0
9138,7.69,27,13.5,9,5,0,2,46.2,40.5,0
9139,4.13,29,11.7,5,2,0,2,37.9,40.7,0
9140,2.18,34,4.2,22,2,1,0,53.4,38.2,1
9141,5.51,15,8.0,16,2,1,1,38.5,23.0,1
9142,11.36,17,30.6,21,3,0,1,67.1,52.6,1
9143,3.12,22,6.5,2,1,0,2,26.4,28.5,0
9144,8.27,28,14.9,11,4,0,0,67.9,47.9,1
9145,1.07,33,1.6,9,2,0,1,40.8,34.6,0
9146,8.76,9,23.3,7,3,0,1,33.5,32.3,0
9147,3.24,15,5.0,6,3,0,0,32.5,20.0,1
9148,5.69,11,12.4,9,2,0,1,26.2,23.4,0
9149,4.73,12,10.4,4,4,0,2,22.3,22.4,0
9150,1.8,9,4.0,23,4,1,1,24.0,13.0,1
9151,4.47,22,6.8,19,4,0,2,38.8,33.8,0
9152,4.53,24,11.1,1,3,0,2,35.6,35.1,0
9153,6.5,18,17.3,12,4,0,0,52.8,40.3,1
9154,11.68,22,18.6,12,1,0,0,53.6,45.6,0
9155,5.91,25,9.0,6,2,0,0,41.2,34.0,0
9156,11.02,24,25.0,19,6,0,1,58.9,54.0,0
9157,5.81,33,8.4,2,6,0,2,44.7,41.4,0
9158,1.74,10,2.6,2,1,0,1,18.2,12.6,0
9159,3.15,33,8.0,16,1,0,0,52.1,41.0,1
9160,5.19,7,12.8,2,2,0,1,31.1,19.8,1
9161,4.24,5,8.8,2,2,0,1,18.5,13.8,0
9162,10.46,21,17.9,17,1,0,2,40.2,38.9,0
9163,8.3,19,23.5,2,5,0,1,49.3,42.5,0
9164,7.15,20,12.7,19,4,0,1,46.2,37.7,0
9165,6.15,34,9.5,11,0,1,0,66.5,48.5,1
9166,5.07,17,9.8,17,6,1,1,39.8,26.8,1
9167,7.54,30,19.9,3,0,0,2,45.4,49.9,0
9168,1.93,25,4.6,19,1,0,2,39.2,34.6,0
9169,2.37,6,4.2,5,5,0,2,10.0,10.2,0
9170,3.99,17,7.1,7,0,0,1,30.4,24.1,0
9171,2.47,8,6.2,1,4,0,0,19.7,14.2,0
9172,8.29,30,14.6,1,0,0,1,47.6,44.6,0
9173,0.78,15,1.7,9,1,1,1,26.8,16.7,1
9174,2.34,28,6.1,11,3,0,1,40.3,39.1,0
9175,10.88,7,20.0,21,1,0,2,30.9,32.0,0
9176,11.97,15,20.3,5,2,1,1,48.2,35.3,1
9177,6.11,29,13.8,16,5,0,1,49.3,42.8,0
9178,6.2,31,10.0,17,6,0,1,53.0,41.0,1
9179,9.39,5,25.2,1,0,0,1,33.1,30.2,0
9180,0.92,19,2.1,1,5,1,1,27.3,21.1,0
9181,5.41,31,10.7,5,5,0,1,43.7,41.7,0
9182,1.65,18,3.2,18,4,1,0,40.4,26.2,1
9183,5.11,13,9.0,17,3,0,0,24.7,22.0,0
9184,11.81,26,25.7,18,5,0,0,64.4,56.7,0
9185,9.17,28,22.5,11,5,1,0,75.9,55.5,1
9186,11.83,33,17.2,21,3,1,1,68.8,55.2,1
9187,9.08,32,23.3,20,5,0,2,58.5,60.3,0
9188,7.49,5,21.3,23,1,1,2,41.8,26.3,1
9189,9.17,29,17.0,17,6,1,1,60.1,46.0,1
9190,8.08,10,20.0,0,2,0,1,34.4,30.0,0
9191,5.84,30,10.0,20,1,0,2,47.4,45.0,0
9192,3.86,29,6.7,9,1,0,1,41.9,35.7,0
9193,6.48,11,12.3,23,2,0,1,32.2,23.3,0
9194,3.47,18,7.4,14,2,0,0,38.6,25.4,1
9195,6.1,28,10.3,8,4,0,0,44.4,38.3,0
9196,2.18,30,3.9,11,4,0,1,41.6,38.9,0
9197,7.0,31,15.6,1,1,0,1,48.5,46.6,0
9198,3.32,15,8.5,3,3,0,1,31.3,23.5,0
9199,3.88,7,9.8,17,5,0,0,27.1,16.8,1
9200,6.24,34,11.3,20,6,0,2,60.2,50.3,0
9201,2.37,30,4.7,17,1,0,1,42.9,34.7,0
9202,11.57,11,19.7,19,3,0,2,43.5,35.7,0
9203,5.64,22,15.4,9,5,1,2,47.0,37.4,0
9204,4.55,33,6.6,22,3,0,2,35.2,39.6,0
9205,0.84,14,1.5,20,0,0,1,24.2,20.5,0
9206,10.2,28,24.0,13,5,0,0,53.3,57.0,0
9207,7.7,19,18.3,4,3,1,1,42.6,37.3,0
9208,5.29,34,8.1,1,3,0,2,39.0,42.1,0
9209,3.32,17,8.8,17,2,1,1,31.8,25.8,0
9210,9.07,9,23.4,10,4,0,1,31.1,32.4,0
9211,11.37,33,18.2,9,0,0,0,57.5,51.2,0
9212,4.88,15,7.2,0,0,0,1,23.9,22.2,0
9213,2.05,13,4.1,10,5,0,1,26.1,17.1,0
9214,1.76,10,4.6,18,4,0,2,22.1,19.6,0
9215,0.57,17,1.0,17,2,1,2,36.2,18.0,1
9216,9.06,29,20.4,12,4,0,2,53.7,54.4,0
9217,11.79,15,17.3,12,4,0,0,47.0,37.3,0
9218,11.92,13,17.9,14,1,0,0,34.8,30.9,0
9219,9.52,18,14.5,0,1,1,1,53.9,32.5,1
9220,2.37,20,6.8,13,6,1,2,47.3,31.8,1
9221,11.74,29,17.3,4,0,1,2,51.3,46.3,0
9222,4.27,10,7.2,21,0,0,0,37.6,22.2,1
9223,4.34,14,11.8,3,3,0,2,20.2,25.8,0
9224,8.4,26,14.0,22,6,1,0,63.9,40.0,1
9225,1.06,17,1.6,19,1,0,1,33.4,23.6,0
9226,10.0,27,21.2,13,4,1,1,76.7,53.2,1
9227,11.97,18,20.4,3,2,1,1,55.8,38.4,1
